#NQUEST
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Tell Tarane Second~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Bring Tarane Frog Chief corpse~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Bring corpse to Tarane~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Tell Tarane Third~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      7
Desc        Find and kill scare crows~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      8
Desc        Give corpse Tarane~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      9
Desc        Tell Tarane fourth~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      10
Desc        Find and kill Crab~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      11
Desc        Give corpse Tarane~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      12
Desc        Tell Tarane Fifth~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      13
Desc        Find Tarane's Daughter at Citadel~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      14
Desc        Kill orc and return to Tarane~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      15
Desc        Return Jenna to Tarane~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      16
Desc        Return to Tarane~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      4
SType        0
SVnum       16029
Name        michael~
Desc        You seek to gain access to Paleon Court?  Then you must perform
a series of tasks to gain access to the upper level.~
Timelimit   0
Level       75
Chapters    5
#NCHAPTER
Number      1
Desc        Find and kill the Krakken~
Timelimit   0
Level       75
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Give corpse Michael~
Timelimit   0
Level       75
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Tell Michael next~
Timelimit   0
Level       75
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Find and kill Lord Dkarhaf~
Timelimit   0
Level       75
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Give corpse Michael~
Timelimit   0
Level       75
KAmount     0
#CHAPEND
End

#NQUEST
Number      5
SType        0
SVnum       16035
Name        thomes~
Desc        Help the guards of Paleon Prison.~
Timelimit   0
Level       10
Chapters    5
#NCHAPTER
Number      1
Desc        Stop the riot in Alpha Sector~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Return to Thomes~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Tell Thomes what now~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Find Lanak in Bravo Corridor.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Find Captain, say 'HELP PRISON'~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      6
SType        0
SVnum       16704
Name        peddler~
Desc        The peddler has a rumor of ancient set of armor that
can be found somewhere on Mount Cierra.~
Timelimit   0
Level       30
Chapters    3
#NCHAPTER
Number      1
Desc        Find Mount Cierra~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Locate a hidden boulder~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Give talisman Cardinal Monk~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      7
SType        0
SVnum       28250
Name        chamchir~
Desc        Quest for the Aether Aura from the orcs in Tufkul'ar.~
Timelimit   0
Level       20
Chapters    3
#NCHAPTER
Number      1
Desc        Find Chamchir Ni'blar!~
Timelimit   0
Level       20
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Return the Precious!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Intrigue Calls!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      8
SType        0
SVnum       5101
Name        tutorial~
Desc        The short tutorial is a way to help players learn about the game, while
also presenting small amount of story information.  The tutorial also
helps players learn their way around their own homeland.
~
Timelimit   0
Level       1
Chapters    9
#NCHAPTER
Number      1
Desc        Find Shop Keeper Amelia~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Find Blade Master Symon~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Kill bobcat~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Find Guild Master Baeralm~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Find the Librarian ~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Find Stable Master Jonah~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      7
Desc        Find the Weaponsmith Lorax~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      8
Desc        Find the Portalstone~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      9
Desc        Return to Paleon Central~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      9
SType        0
SVnum       7508
Name        beholder~
Desc        Help the priest Turath rid the area of a terrible evil beholder.
The priest will cast bestow vitae on you if you say the word
protect to help you with this task.~
Timelimit   0
Level       10
Chapters    2
#NCHAPTER
Number      1
Desc        Find and kill the beholder~
Timelimit   0
Level       10
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        bring the corpse back to the priest~
Timelimit   0
Level       10
KAmount     0
#CHAPEND
End

#NQUEST
Number      10
SType        0
SVnum       35514
Name        chromatic~
Desc        Talshik has some tasks he needs your help completing.  He
will reward you for completing these tasks.~
Timelimit   0
Level       2
Chapters    7
#NCHAPTER
Number      1
Desc        Find and tell Raesaav the dragon is all consuming~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Return to Talshik with Raesaav's message~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Bring the corpse of a Quartz Runner to me.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Bring me the tail of a Moss Crawler~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Bring me the guts of a Skeleton~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Locate Dretaz and purchase saddlebags for Talshik~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      7
Desc        Bring me the corpse of the Wererat~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      12
SType        0
SVnum       28253
Name        sha'bladoc~
Desc        Continuation for the quest for the Aether Aura from the orcs in Tufkul'ar. 
~
Timelimit   0
Level       20
Chapters    3
#NCHAPTER
Number      1
Desc        Obtain scepter and give to Ferfonhof.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Agree to the terms.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Kill Ferfonon and reap the rewards.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      14
SType        0
SVnum       10212
Name        Cannibals~
Desc        Prove your worth to the village chief by killing some of the cannibal
soldiers in the jungle of Vila Island.
~
Timelimit   0
Level       20
Chapters    4
#NCHAPTER
Number      1
Desc        Find Cannibal Soldiers~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Kill 2 Cannibal Soldiers~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Give corpse chief~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Give corpse chief~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      15
SType        0
SVnum       10206
Name        antidote~
Desc        You are helping Zerah to create an antidote. You can find the items from a 
black mamba, a timber wolf and Captain Dhlara. Return to Zerah after 
attaining each in turn, and the last item will give a reward. 
~
Timelimit   0
Level       30
Chapters    6
#NCHAPTER
Number      1
Desc        Kill Black Mamba snake on Island~
Timelimit   0
Level       30
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Give gland Zerah shopkeeper~
Timelimit   0
Level       30
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Get blood from the orc captain Dlhara~
Timelimit   0
Level       30
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Give blood to Zerah~
Timelimit   0
Level       30
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Get the tail from a wolf on Mount Cierra~
Timelimit   0
Level       30
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Give tail to Zerah~
Timelimit   0
Level       30
KAmount     0
#CHAPEND
End

#NQUEST
Number      16
SType        0
SVnum       10202
Name        traitor~
Desc        Help the chief find a traitor within his own village, by talking to the
different villagers on Vila Island.
~
Timelimit   0
Level       30
Chapters    2
#NCHAPTER
Number      1
Desc        Say the keyword &csabotage&W with villagers.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Give scroll guard as evidence~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      17
SType        0
SVnum       10001
Name        narcista~
Desc        Perform tasks for Sailor Tybias to earn your passage on the Narcista
Vessel.  Sailor Tybias will send you to different areas, and you will
gain a special medallion once you are finished.
~
Timelimit   0
Level       20
Chapters    8
#NCHAPTER
Number      1
Desc        Kill all the crabs around Tybias~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Take medallion to old man on pier~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Go to Loramoor see Shalandra~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Take delivery from Gaergarrs to Sailor.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Take writ to Gorin in Manoake City.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        get daggers, and tell Tybias 'no gnomes no more'~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      7
Desc        Give medallion Tybias for engraving~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      8
Desc        Use medallion to board Narcista ~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      18
SType        0
SVnum       4663
Name        fysklor~
Desc        Assist Fysklor of Paleon Library retrieve all the books that he is missing.
~
Timelimit   0
Level       5
Chapters    6
#NCHAPTER
Number      1
Desc        Assist Fysklor in returning his books~
Timelimit   0
Level       5
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Assist Fysklor in returning his books~
Timelimit   0
Level       5
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Assist Fysklor in returning his books~
Timelimit   0
Level       5
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Assist Fysklor in returning his books~
Timelimit   0
Level       5
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Assist Fysklor in returning his books~
Timelimit   0
Level       5
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Assist Fysklor in returning his books~
Timelimit   0
Level       5
KAmount     0
#CHAPEND
End

#NQUEST
Number      19
SType        0
SVnum       16007
Name        alliance~
Desc        Interested in joining the Alliance?
Blade Master Symon has a task for you...
Well first you need to prove your worth.  Some scouting at the Citadel to
determine the enemy numbers is the first step.  Then there is an evil
we will need you to vanquish.
After that Marcus will evaluate you.
~
Timelimit   0
Level       10
Chapters    3
#NCHAPTER
Number      1
Desc        Go to Citadel report number of orcs to Symon~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Seek and Kill Beholder, bring corpse Symon~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Seek out Marcus the Elf in Loramoor Forest~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      20
SType        0
SVnum       27019
Name        throng~
Desc        Kyfaek seems to think you maybe good enough to join the Throng.  However,
he doesn't take anyone without making them prove themselves.  Carry out
the mission, and return to Kyfaek.
~
Timelimit   0
Level       10
Chapters    6
#NCHAPTER
Number      1
Desc        Survive fighting Gordav until Kyfaek satisfied~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Find the messenger by the Citadel~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Kill the messenger~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Tell the Paleon Blade Master 300~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Return to Kyfaek~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Find Boatman charon by the River of Styxx~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      22
SType        2
SVnum       5550
Name        telea~
Desc        Telea is a thief who is trying to avoid a demon named Krillgor.  Telea
asks for your help in escaping.  Course you could also turn Telea over
to the demon.
~
Timelimit   0
Level       95
Chapters    3
#NCHAPTER
Number      1
Desc        Escort Telea out of the City of Dis~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Betrayal - Quest Complete~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Success - Quest Complete~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      23
SType        1
SVnum       34000
Name        santa~
Desc        Santa's been kidnapped! Oh, no!
You need to search and find out who kidnappend Santa, and why he was kidnapped.
Festivities await his return.
~
Timelimit   0
Level       40
Chapters    3
#NCHAPTER
Number      1
Desc        North Pole Detective!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Find Santa!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Stop his evil plan!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      24
SType        0
SVnum       3765
Name        terale~
Desc        Terale a young boy on the Isle of Death is searching for his missing mother.  
Help Terale find his mother, and you may indeed be rewarded.
~
Timelimit   0
Level       50
Chapters    4
#NCHAPTER
Number      1
Desc        Find Seth, and make him talk.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Find the Krakken squid in the ocean.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Bring corpse to Uncle Seth.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        tell boy look under his own feet.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      25
SType        0
SVnum       18309
Name        meadows~
Desc        Constable Meadow asks for your help in getting a crown from the orc
hold to the north.
~
Timelimit   0
Level       18
Chapters    3
#NCHAPTER
Number      1
Desc        Locate the Crown~
Timelimit   0
Level       18
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Get the Crown~
Timelimit   0
Level       18
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Give crown to Constable Meadow~
Timelimit   0
Level       18
KAmount     0
#CHAPEND
End

#NQUEST
Number      26
SType        0
SVnum       33200
Name        etutorial~
Desc        The short tutorial is a way to help players learn about the game, while
also presenting small amount of story information.  The tutorial also
helps players learn their way around their own homeland.
~
Timelimit   0
Level       0
Chapters    9
#NCHAPTER
Number      1
Desc        Find Black Tower/Add your name ~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Find Blademaster Jardal~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Type say Proceed, and Kill the Dog~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Find the Guild Master Vecnia~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Find Dralak in the Mystical Shop~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Find Korlok the Barkeeper~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      7
Desc        Find Daktar the Weaponsmith~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      8
Desc        Find the Portalstone~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      9
Desc        Return to Dakar Central~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      27
SType        0
SVnum       28025
Name        krinmar~
Desc        Krin mar asks for your help in finding the bone of his ancestors.
~
Timelimit   0
Level       5
Chapters    2
#NCHAPTER
Number      1
Desc        Find The Bone!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Bring it to Krin Mar!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      29
SType        0
SVnum       11216
Name        militia~
Desc        Sergeant Durgas of Dakar City doesn't like new recruits, but he has
some tasks he needs done anyway.  Help him complete these tasks and
he will reward you.
~
Timelimit   0
Level       2
Chapters    7
#NCHAPTER
Number      1
Desc        Go to Dead Goblin Tavern Kill Naete.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Bring corpse Sergeant.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Type SAY SECOND for next task.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Find Blademaster Jardal~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Return to Sergeant Durgas, say THIRD~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Find and follow Vaskar~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      7
Desc        report VASKAR SOUTHERN GORATH STREET SECRET LEVER~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      30
SType        0
SVnum       19007
Name        dtutorial~
Desc        The short tutorial is a way to help players learn about the game, while
also presenting small amount of story information.  The tutorial also
helps players learn their way around their own homeland.
~
Timelimit   0
Level       0
Chapters    9
#NCHAPTER
Number      1
Desc        Seek Battle Master Ulave for training~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        say ROAR and kill the bugbear.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Find Elf Shozat in Mystical Shop~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Find Elf Taenoc in Tavern~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Find Elf Cerax in Resizer Shop~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Find Blue Dragon Gsaar at Gate~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      7
Desc        Find Blue Dragon Talshik~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      8
Desc        Find the Portalstone.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      9
Desc        Return to High Perch Centre~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      32
SType        0
SVnum       19508
Name        zalkyze~
Desc        Long ago an ancient scimitar sword of power was forged by elves.  The 
purpose of the sword was to vanquish a great evil.  That sword was named Zalkyze, 
and has long been lost.  Rumor of the sword's existence have surfaced.  The lost 
sword is said to be in the Estate of Unrest protected by great evil forces that 
seek to keep the sword from ever coming to power again.~
Timelimit   0
Level       25
Chapters    2
#NCHAPTER
Number      1
Desc        Find pieces, connect, then wield blade.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Kill the Demon with sword.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      33
SType        0
SVnum       16109
Name        trade~
Desc        Chosing a tradeskill.~
Timelimit   0
Level       2
Chapters    2
#NCHAPTER
Number      1
Desc        Find city manager pay 10 gold.~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Return to the Guildmaster~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      34
SType        0
SVnum       613
Name        sickoldman~
Desc        The sick old man in the Spider Swamp needs a special type of blood
to cure his ailment.  Help him get the blood from the rare spider.
~
Timelimit   0
Level       0
Chapters    2
#NCHAPTER
Number      1
Desc        Get the blood!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Bring back the blood!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      35
SType        0
SVnum       703
Name        iceprincess~
Desc        King Rauffe's daughter, the Princess Thomasine, has been imprisoned on the 
balcony by a might Ice Dragon. It must be defeated in order to save the 
life of Princess Thomasine. 
~
Timelimit   0
Level       0
Chapters    3
#NCHAPTER
Number      1
Desc        Kill the Ice Dragon~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Return to King Rauffe~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Go to Princess Thomasine~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      36
SType        0
SVnum       1404
Name        crystaldragon~
Desc        You are given the task of slaying the crystal dragon in the ice castle.~
Timelimit   0
Level       0
Chapters    2
#NCHAPTER
Number      1
Desc        slay the dragon~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Return to the man~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      37
SType        0
SVnum       1653
Name        sandblade~
Desc        Barkel gives you a quest for a legendary object that can slay the sandgod.~
Timelimit   0
Level       100
Chapters    9
#NCHAPTER
Number      1
Desc        Get the tail of a giant sand rat!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      2
Desc        Meet Barkel's friend in Paleon!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      3
Desc        Bring the amulet of the magi to Mealie!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      4
Desc        Find the shade in the Spider Swamp!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      5
Desc        Bring Sardial the blood-red shield!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      6
Desc        Find the jeweled man in dakar!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      7
Desc        Bring the ring Draupnir to Danzis!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      8
Desc        Connect the pieces and bring it to Barkel!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
#NCHAPTER
Number      9
Desc        Bring Barkel a blackened dagger!~
Timelimit   0
Level       0
KAmount     0
#CHAPEND
End

#NQUEST
Number      38
SType        0
SVnum       1752
Name        shadowgod~
Desc        (null)~
Timelimit   0
Level       70
Chapters    3
#NCHAPTER
Number      1
